
time;gFx;gFy;gFz;Azimuth;Pitch;Roll;Gain;
15,5650;-0,9551;-0,0483;-0,3463;53,571;2,719;109,930;77,8230;
15,5670;-0,9551;-0,0483;-0,3463;53,571;2,719;109,930;77,8230;
15,6050;-0,9590;-0,0492;-0,3458;53,537;2,765;109,829;78,5864;
15,6360;-0,9590;-0,0492;-0,3458;53,537;2,765;109,829;78,5864;
15,6450;-0,9590;-0,0478;-0,3463;53,450;2,682;109,855;78,5864;
15,6860;-0,9605;-0,0468;-0,3468;53,369;2,623;109,853;78,5864;
15,7060;-0,9605;-0,0468;-0,3468;53,696;2,623;109,853;78,5864;
15,7180;-0,9605;-0,0468;-0,3468;53,696;2,623;109,853;78,5864;
15,7250;-0,9605;-0,0483;-0,3483;53,878;2,704;109,930;78,5864;
15,7660;-0,9605;-0,0478;-0,3468;53,770;2,678;109,853;78,5864;
15,7750;-0,9605;-0,0478;-0,3468;53,575;2,678;109,853;78,5864;
15,8070;-0,9595;-0,0487;-0,3478;53,717;2,734;109,923;78,5864;
15,8480;-0,9585;-0,0468;-0,3473;53,567;2,627;109,916;78,5864;
15,8490;-0,9585;-0,0468;-0,3473;53,567;2,627;109,916;78,5864;
15,8870;-0,9566;-0,0478;-0,3473;53,682;2,687;109,953;78,5864;
15,9160;-0,9566;-0,0478;-0,3473;53,688;2,687;109,953;78,0071;
15,9180;-0,9566;-0,0478;-0,3473;53,688;2,687;109,953;78,0071;
15,9340;-0,9546;-0,0478;-0,3443;53,586;2,695;109,835;78,0071;
15,9660;-0,9546;-0,0473;-0,3453;53,597;2,666;109,887;78,0071;
15,9850;-0,9546;-0,0473;-0,3453;53,597;2,666;109,887;78,0071;
16,0070;-0,9527;-0,0478;-0,3443;53,629;2,699;109,873;78,0071;
16,0480;-0,9527;-0,0478;-0,3429;53,556;2,701;109,795;78,0071;
16,0550;-0,9527;-0,0478;-0,3429;53,556;2,701;109,795;78,0071;
16,0890;-0,9522;-0,0473;-0,3448;53,626;2,673;109,908;78,0071;
16,1180;-0,9522;-0,0473;-0,3448;53,626;2,673;109,908;78,0071;
16,1260;-0,9522;-0,0473;-0,3448;53,355;2,673;109,908;78,0071;
16,1270;-0,9527;-0,0473;-0,3443;53,320;2,672;109,873;78,0071;
16,1690;-0,9532;-0,0463;-0,3448;53,260;2,615;109,889;78,0071;
16,1960;-0,9532;-0,0463;-0,3448;53,202;2,615;109,889;78,0071;
16,2090;-0,9541;-0,0487;-0,3443;53,342;2,751;109,845;78,3516;
16,2490;-0,9571;-0,0453;-0,3463;53,116;2,549;109,892;78,3516;
16,2660;-0,9571;-0,0453;-0,3463;53,311;2,549;109,892;78,3516;
16,2890;-0,9576;-0,0468;-0,3458;53,387;2,631;109,857;78,3516;
16,3180;-0,9576;-0,0468;-0,3458;53,387;2,631;109,857;78,3516;
16,3300;-0,9576;-0,0463;-0,3453;53,326;2,604;109,831;78,3516;
16,3350;-0,9576;-0,0463;-0,3453;53,131;2,604;109,831;78,3516;
16,3700;-0,9595;-0,0463;-0,3487;53,258;2,596;109,974;78,3516;
16,4060;-0,9595;-0,0463;-0,3487;53,319;2,596;109,974;78,3516;
16,4100;-0,9595;-0,0478;-0,3468;53,334;2,680;109,871;78,3516;
16,4500;-0,9595;-0,0478;-0,3463;53,309;2,681;109,845;78,3516;
16,4860;-0,9595;-0,0478;-0,3463;52,978;2,681;109,845;78,3516;
16,4900;-0,9580;-0,0473;-0,3487;53,096;2,655;110,002;78,3516;
16,5180;-0,9580;-0,0473;-0,3487;53,096;2,655;110,002;78,5136;
16,5310;-0,9585;-0,0473;-0,3492;53,109;2,653;110,019;78,5136;
16,5660;-0,9585;-0,0473;-0,3492;53,109;2,653;110,019;78,5136;
16,5710;-0,9561;-0,0463;-0,3458;52,917;2,607;109,885;78,5136;
16,6110;-0,9546;-0,0453;-0,3468;52,924;2,555;109,965;78,5136;
16,6360;-0,9546;-0,0453;-0,3468;52,983;2,555;109,965;78,5136;
16,6520;-0,9541;-0,0468;-0,3463;53,080;2,639;109,948;78,5136;
16,6900;-0,9536;-0,0478;-0,3424;52,968;2,699;109,750;78,5136;
16,7050;-0,9536;-0,0478;-0,3424;52,772;2,699;109,750;78,5136;
16,7170;-0,9536;-0,0478;-0,3424;52,772;2,699;109,750;78,5136;
16,7310;-0,9527;-0,0468;-0,3458;52,894;2,643;109,951;78,5136;
16,7730;-0,9527;-0,0478;-0,3473;53,043;2,697;110,029;78,5136;
16,7750;-0,9527;-0,0478;-0,3473;52,907;2,697;110,029;78,5136;
16,8130;-0,9532;-0,0458;-0,3463;52,698;2,586;109,967;80,1006;
16,8460;-0,9532;-0,0458;-0,3463;52,698;2,586;109,967;80,1006;
16,8520;-0,9541;-0,0473;-0,3463;52,787;2,666;109,948;80,1006;
16,8940;-0,9551;-0,0492;-0,3453;52,865;2,775;109,878;80,1006;
16,9160;-0,9551;-0,0492;-0,3453;52,865;2,775;109,878;80,1006;
16,9180;-0,9551;-0,0492;-0,3453;52,865;2,775;109,878;80,1006;
16,9340;-0,9551;-0,0492;-0,3468;52,940;2,774;109,955;80,1006;
16,9740;-0,9556;-0,0497;-0,3468;52,966;2,800;109,946;80,1006;
16,9960;-0,9556;-0,0497;-0,3468;52,966;2,800;109,946;80,1006;
17,0140;-0,9585;-0,0468;-0,3468;52,678;2,628;109,890;80,1006;
17,0550;-0,9580;-0,0473;-0,3458;52,676;2,657;109,847;80,1006;
17,0650;-0,9580;-0,0473;-0,3458;52,344;2,657;109,847;80,1006;
17,0940;-0,9595;-0,0468;-0,3458;52,274;2,626;109,820;80,1006;
17,1180;-0,9595;-0,0468;-0,3458;52,274;2,626;109,820;79,5527;
17,1350;-0,9585;-0,0473;-0,3463;52,358;2,656;109,864;79,5527;
17,1370;-0,9585;-0,0473;-0,3463;52,358;2,656;109,864;79,5527;
17,1750;-0,9580;-0,0478;-0,3458;52,381;2,685;109,847;79,5527;
17,2060;-0,9580;-0,0478;-0,3458;52,519;2,685;109,847;79,5527;
17,2150;-0,9576;-0,0483;-0,3468;52,616;2,713;109,909;79,5527;
17,2550;-0,9571;-0,0478;-0,3458;52,540;2,687;109,866;79,5527;
17,2960;-0,9571;-0,0478;-0,3458;52,403;2,687;109,866;79,5527;
17,2970;-0,9556;-0,0468;-0,3458;52,362;2,636;109,894;79,5527;
17,3180;-0,9556;-0,0468;-0,3458;52,362;2,636;109,894;79,5527;
17,3340;-0,9556;-0,0487;-0,3463;52,535;2,745;109,920;79,5527;
17,3640;-0,9556;-0,0487;-0,3463;52,338;2,745;109,920;79,5527;
17,3740;-0,9536;-0,0478;-0,3473;52,358;2,694;110,010;79,5527;
17,4150;-0,9527;-0,0468;-0,3439;52,128;2,645;109,847;78,7814;
17,4350;-0,9527;-0,0468;-0,3439;52,128;2,645;109,847;78,7814;
17,4570;-0,9532;-0,0473;-0,3439;52,154;2,671;109,837;78,7814;
17,4970;-0,9532;-0,0468;-0,3448;52,168;2,643;109,889;78,7814;
17,5050;-0,9532;-0,0468;-0,3448;52,168;2,643;109,889;78,7814;
17,5180;-0,9532;-0,0468;-0,3448;52,168;2,643;109,889;78,7814;
17,5380;-0,9541;-0,0478;-0,3434;52,144;2,697;109,793;78,7814;
17,5760;-0,9541;-0,0478;-0,3434;52,144;2,697;109,793;78,7814;
17,5770;-0,9546;-0,0463;-0,3453;52,123;2,611;109,887;78,7814;
17,6190;-0,9556;-0,0468;-0,3439;52,062;2,638;109,791;78,7814;
17,6460;-0,9556;-0,0468;-0,3439;52,201;2,638;109,791;78,7814;
17,6580;-0,9580;-0,0463;-0,3478;52,311;2,601;109,951;78,7814;
17,6980;-0,9585;-0,0473;-0,3463;52,299;2,656;109,864;78,7814;
17,7160;-0,9585;-0,0473;-0,3463;51,967;2,656;109,864;79,3075;
17,7180;-0,9585;-0,0473;-0,3463;51,967;2,656;109,864;79,3075;
17,7390;-0,9571;-0,0478;-0,3478;52,112;2,685;109,970;79,3075;
17,7790;-0,9571;-0,0463;-0,3458;51,900;2,605;109,866;79,3075;
17,7950;-0,9571;-0,0463;-0,3458;51,954;2,605;109,866;79,3075;
17,8200;-0,9585;-0,0463;-0,3473;51,998;2,600;109,916;79,3075;
17,8600;-0,9585;-0,0463;-0,3492;52,099;2,598;110,019;79,3075;
17,8650;-0,9585;-0,0463;-0,3492;52,099;2,598;110,019;79,3075;
17,8990;-0,9585;-0,0478;-0,3468;52,083;2,683;109,890;79,3075;
17,9180;-0,9585;-0,0478;-0,3468;52,083;2,683;109,890;79,3075;
17,9360;-0,9585;-0,0478;-0,3468;52,083;2,683;109,890;79,3075;
17,9400;-0,9571;-0,0483;-0,3473;52,179;2,713;109,944;79,3075;
17,9800;-0,9551;-0,0468;-0,3468;52,087;2,636;109,955;79,3075;
18,0060;-0,9551;-0,0468;-0,3468;52,087;2,636;109,955;77,7613;
18,0210;-0,9551;-0,0468;-0,3473;52,112;2,636;109,981;77,7613;
18,0610;-0,9551;-0,0458;-0,3468;52,012;2,581;109,955;77,7613;
18,0760;-0,9551;-0,0458;-0,3468;52,072;2,581;109,955;77,7613;
18,1010;-0,9532;-0,0468;-0,3483;52,267;2,640;110,071;77,7613;
18,1180;-0,9532;-0,0468;-0,3483;52,267;2,640;110,071;77,7613;
18,1420;-0,9536;-0,0483;-0,3458;52,241;2,723;109,932;77,7613;
18,1470;-0,9536;-0,0483;-0,3458;52,181;2,723;109,932;77,7613;
18,1820;-0,9546;-0,0473;-0,3468;52,135;2,665;109,965;77,7613;
18,2230;-0,9551;-0,0478;-0,3458;52,110;2,692;109,904;77,7613;
18,2250;-0,9551;-0,0478;-0,3458;52,110;2,692;109,904;77,7613;
18,2620;-0,9541;-0,0468;-0,3453;52,032;2,640;109,896;77,7613;
18,2960;-0,9541;-0,0468;-0,3453;52,227;2,640;109,896;77,7613;
18,3020;-0,9546;-0,0483;-0,3453;52,328;2,721;109,887;77,2769;
18,3180;-0,9546;-0,0483;-0,3453;52,328;2,721;109,887;77,2769;
18,3430;-0,9561;-0,0483;-0,3468;52,371;2,716;109,937;77,2769;
18,3650;-0,9561;-0,0483;-0,3468;52,371;2,716;109,937;77,2769;
18,3830;-0,9571;-0,0473;-0,3458;52,224;2,660;109,866;77,2769;
18,4230;-0,9585;-0,0463;-0,3473;52,192;2,600;109,916;77,2769;
18,4470;-0,9585;-0,0463;-0,3473;52,137;2,600;109,916;77,2769;
18,4630;-0,9580;-0,0463;-0,3458;52,072;2,602;109,847;77,2769;
18,5040;-0,9576;-0,0478;-0,3473;52,270;2,685;109,934;77,2769;
18,5180;-0,9576;-0,0478;-0,3473;52,270;2,685;109,934;77,2769;
18,5250;-0,9576;-0,0478;-0,3473;52,326;2,685;109,934;77,2769;
18,5440;-0,9585;-0,0478;-0,3478;52,329;2,682;109,941;77,2769;
18,5850;-0,9585;-0,0483;-0,3473;52,341;2,710;109,916;77,2769;
18,5950;-0,9585;-0,0483;-0,3473;52,206;2,710;109,916;77,2769;
18,6250;-0,9585;-0,0468;-0,3468;52,069;2,628;109,890;77,9050;
18,6650;-0,9551;-0,0453;-0,3453;51,958;2,555;109,878;77,9050;
18,6670;-0,9551;-0,0453;-0,3453;52,038;2,555;109,878;77,9050;
18,7050;-0,9571;-0,0453;-0,3448;51,969;2,551;109,814;77,9050;
18,7180;-0,9571;-0,0453;-0,3448;51,969;2,551;109,814;77,9050;
18,7350;-0,9571;-0,0453;-0,3448;52,108;2,551;109,814;77,9050;
18,7450;-0,9556;-0,0468;-0,3463;52,327;2,635;109,920;77,9050;
18,7850;-0,9541;-0,0468;-0,3453;52,310;2,640;109,896;77,9050;
18,8060;-0,9541;-0,0468;-0,3453;52,310;2,640;109,896;77,9050;
18,8260;-0,9532;-0,0487;-0,3443;52,430;2,753;109,863;77,9050;
18,8660;-0,9532;-0,0468;-0,3458;52,357;2,642;109,941;77,9050;
18,8750;-0,9532;-0,0468;-0,3458;52,553;2,642;109,941;77,9050;
18,9060;-0,9556;-0,0463;-0,3453;52,437;2,609;109,868;77,4599;
18,9170;-0,9556;-0,0463;-0,3453;52,437;2,609;109,868;77,4599;
18,9450;-0,9536;-0,0483;-0,3453;52,629;2,724;109,906;77,4599;
18,9460;-0,9536;-0,0483;-0,3453;52,823;2,724;109,906;77,4599;
18,9850;-0,9551;-0,0463;-0,3463;52,691;2,609;109,930;77,4599;
19,0140;-0,9551;-0,0463;-0,3463;52,769;2,609;109,930;77,4599;
19,0260;-0,9566;-0,0468;-0,3448;52,699;2,634;109,824;77,4599;
19,0690;-0,9566;-0,0483;-0,3468;52,909;2,715;109,927;77,4599;
19,0860;-0,9566;-0,0483;-0,3468;52,968;2,715;109,927;77,4599;
19,1090;-0,9571;-0,0473;-0,3458;52,834;2,660;109,866;77,4599;
19,1190;-0,9571;-0,0473;-0,3458;52,834;2,660;109,866;77,4599;
19,1470;-0,9580;-0,0473;-0,3458;52,812;2,657;109,847;77,4599;
19,1540;-0,9580;-0,0473;-0,3458;52,812;2,657;109,847;77,4599;
19,1880;-0,9590;-0,0453;-0,3473;52,717;2,544;109,906;77,4599;
19,2260;-0,9590;-0,0453;-0,3473;52,581;2,544;109,906;82,7801;
19,2270;-0,9571;-0,0478;-0,3443;52,660;2,688;109,789;82,7801;
19,2690;-0,9580;-0,0478;-0,3453;52,688;2,685;109,822;82,7801;
19,2960;-0,9580;-0,0478;-0,3453;52,884;2,685;109,822;82,7801;
19,3090;-0,9576;-0,0473;-0,3458;52,882;2,659;109,857;82,7801;
19,3180;-0,9576;-0,0473;-0,3458;52,882;2,659;109,857;82,7801;
19,3490;-0,9551;-0,0463;-0,3458;52,861;2,610;109,904;82,7801;
19,3660;-0,9551;-0,0463;-0,3458;52,665;2,610;109,904;82,7801;
19,3890;-0,9546;-0,0468;-0,3468;52,764;2,637;109,965;82,7801;
19,4300;-0,9551;-0,0487;-0,3448;52,803;2,748;109,852;82,7801;
19,4460;-0,9551;-0,0487;-0,3448;52,940;2,748;109,852;82,7801;
19,4710;-0,9536;-0,0473;-0,3439;52,810;2,670;109,828;82,7801;
19,5110;-0,9541;-0,0473;-0,3439;52,799;2,669;109,819;80,2521;
19,5150;-0,9541;-0,0473;-0,3439;52,721;2,669;109,819;80,2521;
19,5180;-0,9541;-0,0473;-0,3439;52,721;2,669;109,819;80,2521;
19,5510;-0,9536;-0,0483;-0,3453;52,883;2,724;109,906;80,2521;
19,5880;-0,9536;-0,0483;-0,3453;53,020;2,724;109,906;80,2521;
19,5890;-0,9532;-0,0478;-0,3439;52,918;2,699;109,837;80,2521;
19,6320;-0,9536;-0,0483;-0,3448;52,995;2,724;109,880;80,2521;
19,6550;-0,9536;-0,0483;-0,3448;52,917;2,724;109,880;80,2521;
19,6720;-0,9556;-0,0487;-0,3453;52,936;2,746;109,868;80,2521;
19,7110;-0,9551;-0,0473;-0,3468;52,909;2,664;109,955;80,2521;
19,7180;-0,9551;-0,0473;-0,3468;52,909;2,664;109,955;80,2521;
19,7260;-0,9551;-0,0473;-0,3468;52,909;2,664;109,955;80,2521;
19,7520;-0,9576;-0,0483;-0,3453;52,855;2,714;109,831;80,2521;
19,7930;-0,9576;-0,0463;-0,3463;52,754;2,603;109,883;80,2521;
19,7950;-0,9576;-0,0463;-0,3463;52,616;2,603;109,883;80,2521;
19,8320;-0,9576;-0,0473;-0,3473;52,742;2,657;109,934;78,8767;
19,8660;-0,9576;-0,0473;-0,3473;52,682;2,657;109,934;78,8767;
19,8720;-0,9585;-0,0478;-0,3468;52,672;2,683;109,890;78,8767;
19,9130;-0,9576;-0,0473;-0,3453;52,580;2,659;109,831;78,8767;
19,9180;-0,9576;-0,0473;-0,3453;52,580;2,659;109,831;78,8767;
19,9360;-0,9576;-0,0473;-0,3453;52,719;2,659;109,831;78,8767;
19,9530;-0,9571;-0,0468;-0,3463;52,743;2,632;109,892;78,8767;
19,9930;-0,9576;-0,0468;-0,3463;52,732;2,631;109,883;78,8767;
20,0160;-0,9576;-0,0468;-0,3463;52,732;2,631;109,883;78,8767;
20,0330;-0,9576;-0,0473;-0,3458;52,745;2,659;109,857;78,8767;
20,0740;-0,9566;-0,0463;-0,3463;52,716;2,606;109,901;78,8767;
20,0950;-0,9566;-0,0463;-0,3463;52,716;2,606;109,901;78,8767;
20,1140;-0,9580;-0,0473;-0,3468;52,784;2,656;109,899;80,4785;
20,1180;-0,9580;-0,0473;-0,3468;52,784;2,656;109,899;80,4785;
20,1550;-0,9551;-0,0458;-0,3439;52,585;2,584;109,800;80,4785;
20,1660;-0,9551;-0,0458;-0,3439;52,389;2,584;109,800;80,4785;
20,1940;-0,9546;-0,0468;-0,3458;52,576;2,638;109,913;80,4785;
20,2350;-0,9527;-0,0478;-0,3439;52,594;2,700;109,847;80,4785;
20,2370;-0,9527;-0,0478;-0,3439;52,654;2,700;109,847;80,4785;
20,2750;-0,9536;-0,0468;-0,3458;52,658;2,641;109,932;80,4785;
20,3060;-0,9536;-0,0468;-0,3458;52,658;2,641;109,932;80,4785;
20,3150;-0,9541;-0,0468;-0,3453;52,621;2,640;109,896;80,4785;
20,3180;-0,9541;-0,0468;-0,3453;52,621;2,640;109,896;80,4785;
20,3550;-0,9556;-0,0473;-0,3453;52,626;2,664;109,868;80,4785;
20,3760;-0,9556;-0,0473;-0,3453;52,626;2,664;109,868;80,4785;
20,3960;-0,9551;-0,0473;-0,3448;52,612;2,665;109,852;80,4785;
20,4370;-0,9571;-0,0483;-0,3463;52,719;2,714;109,892;79,5231;
20,4470;-0,9571;-0,0483;-0,3463;52,523;2,714;109,892;79,5231;
20,4760;-0,9566;-0,0468;-0,3463;52,421;2,633;109,901;79,5231;
20,5150;-0,9566;-0,0468;-0,3463;52,617;2,633;109,901;79,5231;
20,5160;-0,9576;-0,0473;-0,3463;52,633;2,658;109,883;79,5231;
20,5180;-0,9576;-0,0473;-0,3463;52,633;2,658;109,883;79,5231;
20,5570;-0,9571;-0,0473;-0,3487;52,769;2,657;110,021;79,5231;
20,5860;-0,9571;-0,0473;-0,3487;52,631;2,657;110,021;79,5231;
20,5980;-0,9585;-0,0453;-0,3473;52,373;2,545;109,916;79,5231;
20,6380;-0,9566;-0,0468;-0,3463;52,479;2,633;109,901;79,5231;
20,6560;-0,9566;-0,0468;-0,3463;52,479;2,633;109,901;79,5231;
20,6780;-0,9576;-0,0453;-0,3448;52,267;2,550;109,805;79,5231;
20,7180;-0,9561;-0,0458;-0,3463;52,415;2,579;109,911;87,0670;
20,7200;-0,9561;-0,0458;-0,3463;52,415;2,579;109,911;87,0670;
20,7250;-0,9561;-0,0458;-0,3463;52,415;2,579;109,911;87,0670;
20,7580;-0,9556;-0,0473;-0,3463;52,538;2,663;109,920;87,0670;
20,7960;-0,9556;-0,0473;-0,3463;52,538;2,663;109,920;87,0670;
20,7970;-0,9556;-0,0468;-0,3478;52,577;2,634;109,998;87,0670;
20,8390;-0,9546;-0,0458;-0,3458;52,422;2,583;109,913;87,0670;
20,8660;-0,9546;-0,0458;-0,3458;52,283;2,583;109,913;87,0670;
20,8780;-0,9551;-0,0468;-0,3463;52,373;2,637;109,930;87,0670;
20,9190;-0,9556;-0,0463;-0,3473;52,375;2,607;109,972;87,0670;
20,9210;-0,9556;-0,0463;-0,3473;52,375;2,607;109,972;87,0670;
20,9360;-0,9556;-0,0463;-0,3473;52,375;2,607;109,972;87,0670;
20,9600;-0,9536;-0,0478;-0,3453;52,430;2,696;109,906;87,0670;
21,0000;-0,9527;-0,0463;-0,3439;52,262;2,617;109,847;87,0670;
21,0050;-0,9527;-0,0463;-0,3439;52,121;2,617;109,847;82,3346;
21,0400;-0,9546;-0,0468;-0,3448;52,166;2,639;109,861;82,3346;
21,0800;-0,9556;-0,0468;-0,3463;52,221;2,635;109,920;82,3346;
21,0860;-0,9556;-0,0468;-0,3463;52,221;2,635;109,920;82,3346;
21,1190;-0,9556;-0,0468;-0,3463;52,221;2,635;109,920;82,3346;
21,1200;-0,9561;-0,0468;-0,3458;52,184;2,635;109,885;82,3346;
21,1550;-0,9561;-0,0468;-0,3458;52,043;2,635;109,885;82,3346;
21,1610;-0,9576;-0,0487;-0,3483;52,290;2,739;109,986;82,3346;
21,2010;-0,9585;-0,0478;-0,3468;52,115;2,683;109,890;82,3346;
21,2260;-0,9585;-0,0478;-0,3468;52,115;2,683;109,890;82,3346;
21,2420;-0,9576;-0,0483;-0,3473;52,201;2,712;109,934;82,3346;
21,2820;-0,9566;-0,0463;-0,3468;52,046;2,605;109,927;82,3346;
21,3050;-0,9566;-0,0463;-0,3468;52,046;2,605;109,927;79,9605;
21,3190;-0,9566;-0,0463;-0,3468;52,046;2,605;109,927;79,9605;
21,3200;-0,9566;-0,0468;-0,3458;52,032;2,633;109,876;79,9605;
21,3620;-0,9576;-0,0473;-0,3458;52,047;2,659;109,857;79,9605;
21,3760;-0,9576;-0,0473;-0,3458;52,527;2,659;109,857;79,9605;
21,4020;-0,9571;-0,0468;-0,3463;52,525;2,632;109,892;79,9605;
21,4420;-0,9556;-0,0483;-0,3453;52,621;2,719;109,868;79,9605;
21,4450;-0,9556;-0,0483;-0,3453;52,621;2,719;109,868;79,9605;
21,4840;-0,9561;-0,0483;-0,3448;52,585;2,718;109,833;79,9605;
21,5160;-0,9561;-0,0483;-0,3448;52,447;2,718;109,833;79,9605;
21,5180;-0,9561;-0,0483;-0,3448;52,447;2,718;109,833;79,9605;
21,5220;-0,9551;-0,0478;-0,3458;52,483;2,692;109,904;79,9605;
21,5630;-0,9551;-0,0478;-0,3463;52,508;2,692;109,930;79,9605;
21,5860;-0,9551;-0,0478;-0,3463;52,508;2,692;109,930;79,9605;
21,6050;-0,9536;-0,0483;-0,3443;52,477;2,725;109,854;79,1274;
21,6440;-0,9551;-0,0473;-0,3448;52,394;2,665;109,852;79,1274;
21,6660;-0,9551;-0,0473;-0,3448;52,454;2,665;109,852;79,1274;
21,6850;-0,9551;-0,0478;-0,3453;52,517;2,692;109,878;79,1274;
21,7170;-0,9551;-0,0478;-0,3453;52,517;2,692;109,878;79,1274;
21,7220;-0,9532;-0,0463;-0,3448;52,423;2,615;109,889;79,1274;
21,7350;-0,9532;-0,0463;-0,3448;52,423;2,615;109,889;79,1274;
21,7640;-0,9551;-0,0463;-0,3463;52,455;2,609;109,930;79,1274;
21,8050;-0,9585;-0,0497;-0,3478;52,719;2,791;109,941;79,1274;
21,8070;-0,9585;-0,0497;-0,3478;52,719;2,791;109,941;79,1274;
21,8450;-0,9561;-0,0463;-0,3502;52,636;2,603;110,118;79,1274;
21,8760;-0,9561;-0,0463;-0,3502;52,773;2,603;110,118;79,1274;
21,8850;-0,9576;-0,0483;-0,3487;52,815;2,711;110,012;79,1274;
21,9180;-0,9576;-0,0483;-0,3487;52,815;2,711;110,012;78,4048;
21,9250;-0,9536;-0,0458;-0,3429;52,410;2,588;109,776;78,4048;
21,9460;-0,9536;-0,0458;-0,3429;52,270;2,588;109,776;78,4048;
21,9660;-0,9561;-0,0478;-0,3453;52,495;2,690;109,859;78,4048;
22,0060;-0,9561;-0,0448;-0,3463;52,320;2,524;109,911;78,4048;
22,0150;-0,9561;-0,0448;-0,3463;52,379;2,524;109,911;78,4048;
22,0460;-0,9556;-0,0473;-0,3468;52,605;2,662;109,946;78,4048;
22,0890;-0,9576;-0,0473;-0,3478;52,611;2,657;109,960;78,4048;
22,0900;-0,9576;-0,0473;-0,3478;52,551;2,657;109,960;78,4048;
22,1180;-0,9576;-0,0473;-0,3478;52,551;2,657;109,960;78,4048;
22,1270;-0,9566;-0,0483;-0,3473;52,624;2,715;109,953;78,4048;
22,1550;-0,9566;-0,0483;-0,3473;52,624;2,715;109,953;78,4048;
22,1670;-0,9561;-0,0468;-0,3487;52,598;2,632;110,040;78,4048;
22,2070;-0,9551;-0,0463;-0,3468;52,480;2,609;109,955;78,1986;
22,2260;-0,9551;-0,0463;-0,3468;52,480;2,609;109,955;78,1986;
22,2470;-0,9556;-0,0483;-0,3448;52,519;2,719;109,842;78,1986;
22,2860;-0,9556;-0,0463;-0,3463;52,444;2,608;109,920;78,1986;
22,2940;-0,9556;-0,0463;-0,3463;52,501;2,608;109,920;78,1986;
22,3170;-0,9556;-0,0463;-0,3463;52,501;2,608;109,920;78,1986;
22,3270;-0,9546;-0,0473;-0,3468;52,626;2,665;109,965;78,1986;
22,3660;-0,9546;-0,0473;-0,3468;52,626;2,665;109,965;78,1986;
22,3670;-0,9561;-0,0458;-0,3463;52,452;2,579;109,911;78,1986;
22,4080;-0,9551;-0,0463;-0,3468;52,538;2,609;109,955;78,1986;
22,4360;-0,9551;-0,0463;-0,3468;52,538;2,609;109,955;78,1986;
22,4480;-0,9541;-0,0478;-0,3463;52,650;2,694;109,948;78,1986;
22,4890;-0,9561;-0,0468;-0,3463;52,528;2,634;109,911;78,1986;
22,5160;-0,9561;-0,0468;-0,3463;52,528;2,634;109,911;78,9491;
22,5180;-0,9561;-0,0468;-0,3463;52,528;2,634;109,911;78,9491;
22,5290;-0,9556;-0,0478;-0,3448;52,539;2,692;109,842;78,9491;
22,5690;-0,9566;-0,0463;-0,3468;52,505;2,605;109,927;78,9491;
22,5860;-0,9566;-0,0463;-0,3468;52,703;2,605;109,927;78,9491;
22,6090;-0,9576;-0,0468;-0,3453;52,642;2,632;109,831;78,9491;
22,6490;-0,9571;-0,0468;-0,3453;52,653;2,633;109,840;78,9491;
22,6660;-0,9571;-0,0468;-0,3453;52,513;2,633;109,840;78,9491;
22,6890;-0,9571;-0,0463;-0,3473;52,578;2,604;109,944;78,9491;
22,7180;-0,9571;-0,0463;-0,3473;52,578;2,604;109,944;78,9491;
22,7300;-0,9576;-0,0463;-0,3463;52,515;2,603;109,883;78,9491;
22,7350;-0,9576;-0,0463;-0,3463;52,457;2,603;109,883;78,9491;
22,7700;-0,9561;-0,0478;-0,3478;52,681;2,688;109,988;78,9491;
22,8060;-0,9561;-0,0478;-0,3478;52,681;2,688;109,988;79,1566;
22,8100;-0,9566;-0,0473;-0,3468;52,581;2,660;109,927;79,1566;
22,8510;-0,9571;-0,0473;-0,3478;52,621;2,658;109,970;79,1566;
22,8760;-0,9571;-0,0473;-0,3478;52,561;2,658;109,970;79,1566;
22,8910;-0,9571;-0,0473;-0,3473;52,535;2,658;109,944;79,1566;
22,9180;-0,9571;-0,0473;-0,3473;52,535;2,658;109,944;79,1566;
22,9310;-0,9551;-0,0468;-0,3463;52,490;2,637;109,930;79,1566;
22,9460;-0,9551;-0,0468;-0,3463;52,411;2,637;109,930;79,1566;
22,9720;-0,9556;-0,0483;-0,3468;52,540;2,717;109,946;79,1566;
23,0110;-0,9546;-0,0468;-0,3468;52,448;2,637;109,965;79,1566;
23,0150;-0,9546;-0,0468;-0,3468;52,527;2,637;109,965;79,1566;
23,0520;-0,9536;-0,0468;-0,3463;52,524;2,640;109,958;79,1566;
23,0860;-0,9536;-0,0468;-0,3463;52,524;2,640;109,958;79,1566;
23,0920;-0,9532;-0,0487;-0,3463;52,688;2,752;109,967;79,1566;
23,1180;-0,9532;-0,0487;-0,3463;52,688;2,752;109,967;80,7335;
23,1320;-0,9541;-0,0458;-0,3458;52,411;2,584;109,922;80,7335;
23,1560;-0,9541;-0,0458;-0,3458;52,411;2,584;109,922;80,7335;
23,1730;-0,9551;-0,0468;-0,3453;52,439;2,637;109,878;80,7335;
23,2120;-0,9556;-0,0463;-0,3478;52,518;2,607;109,998;80,7335;
23,2260;-0,9556;-0,0463;-0,3478;52,518;2,607;109,998;80,7335;
23,2530;-0,9566;-0,0478;-0,3468;52,559;2,688;109,927;80,7335;
23,2930;-0,9571;-0,0468;-0,3473;52,497;2,631;109,944;80,7335;
23,2950;-0,9571;-0,0468;-0,3473;52,695;2,631;109,944;80,7335;
