
time;gFx;gFy;gFz;Azimuth;Pitch;Roll;Gain;
570,8920;0,9717;-0,1606;-0,1289;-100,937;9,306;-97,555;91,7131;
570,9800;0,9566;-0,1821;-0,1108;-105,117;10,710;-96,607;91,7131;
571,0750;0,9566;-0,1821;-0,1108;-105,387;10,710;-96,607;94,0566;
571,0920;0,9566;-0,1821;-0,1108;-105,387;10,710;-96,607;94,0566;
571,1420;1,0113;-0,2002;-0,1509;-104,729;11,079;-98,484;94,0566;
571,2850;1,0113;-0,2002;-0,1509;-104,729;11,079;-98,484;94,0566;
571,2920;1,0113;-0,2002;-0,1509;-104,729;11,079;-98,484;93,5882;
571,3020;1,0934;-0,2510;-0,1919;-107,132;12,742;-99,955;93,5882;
571,4630;1,1168;-0,2354;-0,1885;-105,335;11,740;-99,579;93,5882;
571,4850;1,1168;-0,2354;-0,1885;-105,099;11,740;-99,579;93,5882;
571,4920;1,1168;-0,2354;-0,1885;-105,099;11,740;-99,579;93,5882;
571,6240;0,8496;-0,2061;-0,0922;-112,408;13,558;-96,195;93,4329;
571,6850;0,8496;-0,2061;-0,0922;-112,658;13,558;-96,195;93,4329;
571,6920;0,8496;-0,2061;-0,0922;-112,658;13,558;-96,195;93,4329;
571,7850;0,8051;-0,2105;-0,0517;-118,566;14,621;-93,672;93,4329;
571,8850;0,8051;-0,2105;-0,0517;-118,566;14,621;-93,672;93,4329;
571,8920;0,8051;-0,2105;-0,0517;-118,566;14,621;-93,672;91,3726;
571,9460;1,0089;-0,2403;-0,1333;-110,569;13,285;-97,525;91,3726;
572,0860;1,0089;-0,2403;-0,1333;-110,569;13,285;-97,525;91,3726;
572,0920;1,0089;-0,2403;-0,1333;-110,569;13,285;-97,525;91,3726;
572,1070;1,0450;-0,2408;-0,1582;-108,513;12,833;-98,608;91,3726;
572,2680;0,9561;-0,2066;-0,1338;-107,431;12,077;-97,964;91,4841;
572,2850;0,9561;-0,2066;-0,1338;-107,431;12,077;-97,964;91,4841;
572,2920;0,9561;-0,2066;-0,1338;-107,431;12,077;-97,964;91,4841;
572,4290;1,0152;-0,2090;-0,1567;-105,447;11,501;-98,776;91,4841;
572,4850;1,0152;-0,2090;-0,1567;-105,447;11,501;-98,776;91,4841;
572,4920;1,0152;-0,2090;-0,1567;-105,447;11,501;-98,776;91,4841;
572,5900;1,0211;-0,2173;-0,1274;-107,869;11,925;-97,112;93,5780;
572,6850;1,0211;-0,2173;-0,1274;-107,869;11,925;-97,112;93,5780;
572,6920;1,0211;-0,2173;-0,1274;-107,869;11,925;-97,112;93,5780;
572,7510;0,8960;-0,1904;-0,0917;-109,166;11,939;-95,846;93,5780;
572,8850;0,8960;-0,1904;-0,0917;-109,433;11,939;-95,846;92,2901;
572,8920;0,8960;-0,1904;-0,0917;-109,433;11,939;-95,846;92,2901;
572,9110;0,9629;-0,1885;-0,1191;-105,963;10,993;-97,051;92,2901;
573,0730;1,0299;-0,2178;-0,1421;-107,222;11,832;-97,854;92,2901;
573,0850;1,0299;-0,2178;-0,1421;-107,222;11,832;-97,854;92,2901;
573,0920;1,0299;-0,2178;-0,1421;-107,222;11,832;-97,854;92,2901;
573,2330;0,9918;-0,2007;-0,1289;-106,498;11,347;-97,404;91,9823;
573,2850;0,9918;-0,2007;-0,1289;-106,242;11,347;-97,404;91,9823;
573,2920;0,9918;-0,2007;-0,1289;-106,242;11,347;-97,404;91,9823;
573,3940;1,0001;-0,2129;-0,1406;-107,007;11,905;-98,003;91,0149;
573,4910;1,0001;-0,2129;-0,1406;-107,007;11,905;-98,003;91,0149;
573,4950;1,0001;-0,2129;-0,1406;-107,170;11,905;-98,003;91,0149;
573,5550;0,9248;-0,1992;-0,1127;-108,530;12,071;-96,951;91,0149;
573,6920;0,9248;-0,1992;-0,1127;-108,530;12,071;-96,951;91,0149;
573,7050;0,9248;-0,1992;-0,1127;-108,231;12,071;-96,951;93,3158;
573,7160;0,9800;-0,2217;-0,1142;-109,926;12,664;-96,647;93,3158;
573,8770;0,9722;-0,2051;-0,1074;-108,321;11,842;-96,302;93,3158;
573,8920;0,9722;-0,2051;-0,1074;-108,321;11,842;-96,302;93,3158;
573,9050;0,9722;-0,2051;-0,1074;-108,366;11,842;-96,302;93,3158;
574,0380;0,9854;-0,2070;-0,1235;-107,402;11,777;-97,143;93,1573;
574,0920;0,9854;-0,2070;-0,1235;-107,402;11,777;-97,143;93,1573;
574,1050;0,9854;-0,2070;-0,1235;-107,746;11,777;-97,143;93,1573;
574,1990;0,9888;-0,2051;-0,1250;-107,340;11,628;-97,203;93,1573;
574,2920;0,9888;-0,2051;-0,1250;-107,340;11,628;-97,203;93,1573;
574,3050;0,9888;-0,2051;-0,1250;-107,171;11,628;-97,203;92,3935;
574,3600;0,9571;-0,1939;-0,0981;-107,888;11,392;-95,852;92,3935;
574,4920;0,9571;-0,1939;-0,0981;-107,888;11,392;-95,852;92,3935;
574,5050;0,9571;-0,1939;-0,0981;-107,888;11,392;-95,852;92,3935;
574,5210;0,9839;-0,1992;-0,1289;-106,285;11,352;-97,462;92,3935;
574,6810;0,9795;-0,1660;-0,1259;-101,999;9,542;-97,326;91,4658;
574,6920;0,9795;-0,1660;-0,1259;-101,999;9,542;-97,326;91,4658;
574,7050;0,9795;-0,1660;-0,1259;-102,270;9,542;-97,326;91,4658;
574,8430;0,9449;-0,1367;-0,1132;-99,108;8,174;-96,834;91,4658;
574,8920;0,9449;-0,1367;-0,1132;-99,108;8,174;-96,834;91,4658;
574,9050;0,9449;-0,1367;-0,1132;-99,058;8,174;-96,834;91,5642;
575,0030;0,9839;-0,1474;-0,1152;-99,902;8,465;-96,677;91,5642;
575,0920;0,9839;-0,1474;-0,1152;-99,902;8,465;-96,677;91,5642;
575,1050;0,9839;-0,1474;-0,1152;-99,902;8,465;-96,677;91,5642;
575,1650;1,0494;-0,1494;-0,1548;-97,875;8,017;-98,390;91,5642;
575,2920;1,0494;-0,1494;-0,1548;-97,875;8,017;-98,390;91,2773;
575,3050;1,0494;-0,1494;-0,1548;-97,875;8,017;-98,390;91,2773;
575,3250;1,0157;-0,1435;-0,1577;-97,516;7,949;-98,825;91,2773;
575,4050;1,4359;-0,2310;-0,1675;-101,500;9,078;-96,652;91,2773;
575,4240;1,0137;-0,1567;-0,1601;-99,155;8,682;-98,977;91,2773;
575,4440;0,9204;-0,1435;-0,1543;-99,019;8,743;-99,515;91,2773;
575,4650;0,9644;-0,1220;-0,1553;-95,444;7,121;-99,145;91,2773;
575,4850;0,9839;-0,1684;-0,1816;-100,308;9,556;-100,459;91,2773;
575,4910;0,9839;-0,1684;-0,1816;-100,308;9,556;-100,459;91,2773;
575,5050;0,9805;-0,1572;-0,1577;-99,791;8,995;-99,137;90,4604;
575,5140;0,9805;-0,1572;-0,1577;-99,742;8,995;-99,137;90,4604;
575,5260;0,9908;-0,1421;-0,1860;-96,880;8,021;-100,635;90,4604;
575,5470;1,0191;-0,1318;-0,1626;-95,809;7,278;-99,064;90,4604;
575,5670;1,0778;-0,1929;-0,1738;-102,041;10,020;-99,162;90,4604;
575,5860;1,0235;-0,1885;-0,1308;-104,145;10,352;-97,284;90,4604;
575,6060;0,9927;-0,1880;-0,1660;-103,060;10,580;-99,493;90,4604;
575,6270;1,0309;-0,1836;-0,2056;-100,544;9,907;-101,279;90,4604;
575,6470;1,0074;-0,1743;-0,1616;-101,343;9,695;-99,114;90,4604;
575,6670;1,0206;-0,1577;-0,1958;-98,084;8,629;-100,861;90,4604;
575,6870;1,0020;-0,1357;-0,1616;-96,558;7,616;-99,162;90,4604;
575,6920;1,0020;-0,1357;-0,1616;-96,558;7,616;-99,162;90,4604;
575,7070;0,9859;-0,1548;-0,1582;-99,331;8,811;-99,115;90,4604;
575,7150;0,9859;-0,1548;-0,1582;-99,634;8,811;-99,115;90,4604;
575,7270;0,9654;-0,1557;-0,1484;-100,419;9,060;-98,740;90,4604;
575,7480;0,8647;-0,1553;-0,1059;-104,117;10,105;-96,983;90,4604;
575,7680;0,8818;-0,1636;-0,1821;-101,392;10,295;-101,670;90,4604;
575,7880;0,9194;-0,1621;-0,1660;-101,290;9,842;-100,234;90,4604;
575,8080;0,8979;-0,1597;-0,1758;-100,919;9,898;-101,076;89,3702;
575,8280;0,9263;-0,1362;-0,1484;-98,373;8,261;-99,103;89,3702;
575,8480;0,9097;-0,1113;-0,1181;-95,847;6,917;-97,399;89,3702;
575,8680;0,8613;-0,1269;-0,1333;-98,580;8,285;-98,796;89,3702;
575,8880;0,9346;-0,0766;-0,1450;-89,862;4,630;-98,819;89,3702;
575,8920;0,9346;-0,0766;-0,1450;-89,862;4,630;-98,819;89,3702;
575,9080;0,8540;-0,1577;-0,1929;-100,638;10,211;-102,727;89,3702;
575,9150;0,8540;-0,1577;-0,1929;-100,609;10,211;-102,727;89,3702;
575,9280;0,9287;-0,2036;-0,2002;-104,573;12,097;-102,165;89,3702;
575,9490;0,9458;-0,2129;-0,1338;-108,891;12,565;-98,049;89,3702;
575,9690;0,9121;-0,2061;-0,1714;-106,532;12,519;-100,641;89,3702;
575,9890;0,9326;-0,2119;-0,1689;-107,007;12,604;-100,267;89,3702;
576,0090;0,9292;-0,1465;-0,1083;-101,280;8,898;-96,651;89,3702;
576,0290;0,9238;-0,1426;-0,1538;-99,071;8,655;-99,451;89,3702;
576,0500;0,9947;-0,1025;-0,1846;-92,272;5,785;-100,512;89,3702;
576,0690;0,9722;-0,1259;-0,2110;-94,876;7,215;-102,243;89,3702;
576,0890;1,0396;-0,1748;-0,2481;-98,507;9,288;-103,422;89,3702;
576,0920;1,0396;-0,1748;-0,2481;-98,507;9,288;-103,422;89,3702;
576,1090;1,0289;-0,1924;-0,1963;-102,108;10,408;-100,801;90,2089;
576,1160;1,0289;-0,1924;-0,1963;-102,051;10,408;-100,801;90,2089;
576,1290;0,9918;-0,2217;-0,1987;-105,619;12,363;-101,332;90,2089;
576,1480;1,0504;-0,2290;-0,2080;-105,146;12,073;-101,202;90,2089;
576,1690;1,0743;-0,1670;-0,1670;-99,521;8,732;-98,835;90,2089;
576,1900;1,0045;-0,1626;-0,1704;-99,855;9,067;-99,628;90,2089;
576,2100;1,0221;-0,1665;-0,2334;-98,204;9,024;-102,866;90,2089;
576,2300;0,9605;-0,1382;-0,1890;-96,921;8,033;-101,130;90,2089;
576,2500;0,9830;-0,1396;-0,2251;-95,969;7,883;-102,900;90,2089;
576,2700;1,0333;-0,1841;-0,2378;-99,747;9,849;-102,962;90,2089;
576,2910;1,0050;-0,2090;-0,1645;-105,613;11,598;-99,298;90,2089;
576,2920;1,0050;-0,2090;-0,1645;-105,613;11,598;-99,298;90,2089;
576,3110;0,9722;-0,2251;-0,2364;-104,561;12,681;-103,665;90,2089;
576,3150;0,9722;-0,2251;-0,2364;-104,795;12,681;-103,665;90,2089;
576,3310;0,9365;-0,1802;-0,1665;-103,450;10,726;-100,080;90,2089;
576,3510;0,9072;-0,1445;-0,1606;-99,576;8,914;-100,041;90,2089;
576,3710;0,8833;-0,1421;-0,1611;-99,590;8,991;-100,338;90,2089;
576,3910;0,8755;-0,0942;-0,1460;-93,370;6,057;-99,466;90,2089;
576,4110;0,8623;-0,1523;-0,2261;-98,894;9,697;-104,693;91,1823;
576,4310;0,9307;-0,1875;-0,2491;-101,074;11,013;-104,982;91,1823;
576,4520;0,9033;-0,1782;-0,1455;-104,757;11,022;-99,149;91,1823;
576,4710;0,8799;-0,1953;-0,2354;-102,956;12,104;-104,977;91,1823;
576,4920;0,9082;-0,1782;-0,2232;-101,304;10,789;-103,806;91,1823;
576,4930;0,9082;-0,1782;-0,2232;-101,304;10,789;-103,806;91,1823;
576,5120;0,9282;-0,1284;-0,1870;-96,431;7,721;-101,391;91,1823;
576,5150;0,9282;-0,1284;-0,1870;-96,431;7,721;-101,391;91,1823;
576,5320;0,8960;-0,1465;-0,2090;-98,377;9,045;-103,130;91,1823;
576,5520;0,9458;-0,1616;-0,2022;-99,736;9,486;-102,065;91,1823;
576,5720;0,8911;-0,1704;-0,1680;-102,881;10,643;-100,674;91,1823;
576,5920;0,8813;-0,1924;-0,2149;-103,510;11,974;-103,701;91,1823;
576,6120;0,8843;-0,1924;-0,2442;-102,250;11,845;-105,437;91,1823;
576,6330;0,8887;-0,2075;-0,2720;-102,573;12,588;-107,020;91,1823;
576,6530;0,9307;-0,2119;-0,2935;-101,782;12,253;-107,505;91,1823;
576,6730;0,9776;-0,1665;-0,2427;-98,661;9,386;-103,944;91,1823;
576,6920;0,9776;-0,1665;-0,2427;-98,661;9,386;-103,944;91,1823;
576,6940;0,9468;-0,1377;-0,1929;-97,189;8,109;-101,514;91,1823;
576,7130;0,9756;-0,1577;-0,2867;-96,698;8,815;-106,376;90,7358;
576,7150;0,9756;-0,1577;-0,2867;-96,698;8,815;-106,376;90,7358;
576,7330;0,9209;-0,1655;-0,2403;-99,227;9,866;-104,623;90,7358;
576,7530;0,9121;-0,1890;-0,2701;-100,676;11,236;-106,494;90,7358;
576,7740;0,9712;-0,1875;-0,2843;-99,543;10,497;-106,313;90,7358;
576,7940;0,9278;-0,1856;-0,2403;-101,221;10,958;-104,520;90,7358;
576,8130;0,9292;-0,1968;-0,2569;-101,720;11,537;-105,454;90,7358;
576,8340;0,9375;-0,1821;-0,2520;-100,367;10,626;-105,045;90,7358;
576,8540;0,9620;-0,1533;-0,2945;-96,227;8,664;-107,022;90,7358;
576,8740;1,0015;-0,1606;-0,2681;-97,186;8,807;-104,988;90,7358;
576,8920;1,0015;-0,1606;-0,2681;-97,186;8,807;-104,988;90,7358;
576,8940;1,0025;-0,1636;-0,2329;-98,369;9,030;-103,081;90,7358;
576,9140;0,9580;-0,1641;-0,2696;-97,873;9,360;-105,716;90,7358;
576,9150;0,9580;-0,1641;-0,2696;-97,873;9,360;-105,716;90,7358;
576,9340;0,9629;-0,1924;-0,3189;-99,042;10,739;-108,326;90,7358;
576,9540;0,9742;-0,1689;-0,2461;-98,847;9,544;-104,180;90,7358;
576,9740;0,9317;-0,1831;-0,2246;-101,492;10,817;-103,556;90,7358;
576,9950;0,9644;-0,1997;-0,2877;-100,601;11,225;-106,609;90,7358;
577,0150;0,9654;-0,1699;-0,2373;-99,299;9,699;-103,813;91,4570;
577,0350;0,9478;-0,1670;-0,2994;-97,468;9,537;-107,531;91,4570;
577,0550;0,9996;-0,1416;-0,2662;-95,396;7,793;-104,911;91,4570;
577,0750;0,9913;-0,1123;-0,2359;-92,978;6,287;-103,385;91,4570;
577,0920;0,9913;-0,1123;-0,2359;-92,978;6,287;-103,385;91,4570;
577,0950;0,9512;-0,1430;-0,2422;-96,507;8,291;-104,287;91,4570;
577,1150;0,9385;-0,1680;-0,2764;-98,240;9,741;-106,412;91,4570;
577,1170;0,9385;-0,1680;-0,2764;-98,277;9,741;-106,412;91,4570;
577,1350;0,9072;-0,1601;-0,2613;-98,226;9,627;-106,067;91,4570;
577,1560;0,9097;-0,1680;-0,2564;-99,134;10,077;-105,741;91,4570;
577,1760;0,9243;-0,1553;-0,2295;-98,465;9,259;-103,945;91,4570;
577,1960;0,9160;-0,1196;-0,2828;-93,642;7,110;-107,156;91,4570;
577,2160;0,9453;-0,1279;-0,2935;-94,037;7,362;-107,250;91,4570;
577,2360;0,9434;-0,1093;-0,2603;-92,743;6,374;-105,426;91,4570;
577,2560;0,9263;-0,0986;-0,2540;-91,839;5,860;-105,332;91,4570;
577,2760;0,9497;-0,1220;-0,2823;-93,630;7,021;-106,554;91,4570;
577,2920;0,9497;-0,1220;-0,2823;-93,630;7,021;-106,554;91,4570;
577,2970;0,9424;-0,1318;-0,2784;-94,707;7,639;-106,457;91,4570;
577,3150;0,9424;-0,1318;-0,2784;-94,683;7,639;-106,457;91,8287;
577,3170;0,9331;-0,1342;-0,2911;-94,749;7,820;-107,325;91,8287;
577,3370;0,9287;-0,1211;-0,2686;-93,908;7,137;-106,131;91,8287;
577,3570;0,9023;-0,1054;-0,2530;-92,759;6,418;-105,661;91,8287;
577,3770;0,9155;-0,0834;-0,2935;-89,998;4,960;-107,777;91,8287;
577,3970;0,9121;-0,0864;-0,2715;-90,487;5,185;-106,579;91,8287;
577,4170;0,9502;-0,0756;-0,2847;-89,077;4,359;-106,681;91,8287;
577,4370;0,9453;-0,0932;-0,2623;-91,031;5,427;-105,505;91,8287;
577,4570;0,9517;-0,1162;-0,2926;-92,882;6,655;-107,088;91,8287;
577,4770;0,9175;-0,1235;-0,2784;-94,069;7,340;-106,879;91,8287;
577,4910;0,9175;-0,1235;-0,2784;-94,069;7,340;-106,879;91,8287;
577,4970;0,9312;-0,1103;-0,2940;-92,452;6,445;-107,524;91,8287;
577,5150;0,9312;-0,1103;-0,2940;-92,667;6,445;-107,524;91,8287;
577,5160;0,9077;-0,1064;-0,2530;-93,045;6,442;-105,573;91,8287;
577,5380;0,8955;-0,0810;-0,3062;-90,002;4,891;-108,879;91,8287;
577,5580;0,8931;-0,0795;-0,2847;-90,038;4,849;-107,684;91,8287;
577,5780;0,8994;-0,0927;-0,2755;-91,399;5,629;-107,028;91,8287;
577,5980;0,9175;-0,0947;-0,2686;-91,544;5,655;-106,318;90,7626;
577,6180;0,9409;-0,1005;-0,2730;-91,915;5,859;-106,180;90,7626;
577,6390;0,9307;-0,0942;-0,2662;-91,424;5,557;-105,960;90,7626;
577,6590;0,9322;-0,0917;-0,2852;-90,978;5,376;-107,014;90,7626;
577,6790;0,9253;-0,0869;-0,2789;-90,600;5,135;-106,772;90,7626;
577,6920;0,9253;-0,0869;-0,2789;-90,600;5,135;-106,772;90,7626;
577,6990;0,8808;-0,0912;-0,2828;-91,300;5,633;-107,799;90,7626;
577,7150;0,8808;-0,0912;-0,2828;-91,283;5,633;-107,799;90,7626;
577,7190;0,9429;-0,0678;-0,3033;-88,498;3,916;-107,832;90,7626;
577,7390;0,9287;-0,0815;-0,2745;-90,059;4,809;-106,465;90,7626;
577,7590;0,9287;-0,0825;-0,2623;-90,250;4,883;-105,769;90,7626;
577,7790;0,9898;-0,1000;-0,2886;-91,340;5,542;-106,258;90,7626;
577,7990;0,9688;-0,1118;-0,2711;-92,834;6,340;-105,631;90,7626;
577,8200;0,9527;-0,1123;-0,2813;-92,859;6,448;-106,452;90,7626;
577,8400;0,9947;-0,0986;-0,3111;-90,962;5,403;-107,369;90,7626;
577,8600;0,9356;-0,0678;-0,2574;-88,704;3,997;-105,382;90,7626;
577,8790;0,9654;-0,0727;-0,3101;-88,797;4,100;-107,811;90,7626;
577,8920;0,9654;-0,0727;-0,3101;-88,797;4,100;-107,811;90,7626;
577,9000;0,9859;-0,0785;-0,3023;-89,253;4,356;-107,048;91,0186;
577,9150;0,9859;-0,0785;-0,3023;-89,253;4,356;-107,048;91,0186;
577,9200;0,9664;-0,0854;-0,2779;-90,173;4,854;-106,044;91,0186;
577,9400;0,9966;-0,1157;-0,3346;-92,199;6,279;-108,557;91,0186;
577,9600;0,9854;-0,0991;-0,3175;-91,005;5,466;-107,858;91,0186;
577,9810;0,9766;-0,1059;-0,3057;-91,792;5,908;-107,384;91,0186;
578,0010;0,9791;-0,0741;-0,3101;-88,854;4,129;-107,577;91,0186;
578,0210;0,9605;-0,0331;-0,2671;-84,999;1,902;-105,543;91,0186;
578,0400;0,9165;-0,0453;-0,2852;-86,512;2,703;-107,287;91,0186;
578,0610;0,9165;-0,0766;-0,3185;-89,382;4,513;-109,160;91,0186;
578,0810;0,9639;-0,0649;-0,3082;-88,098;3,667;-107,731;91,0186;
578,0920;0,9639;-0,0649;-0,3082;-88,098;3,667;-107,731;91,0186;
578,1010;0,9253;-0,0834;-0,2930;-90,136;4,913;-107,573;91,0186;
578,1150;0,9253;-0,0834;-0,2930;-90,332;4,913;-107,573;91,0186;
578,1220;0,9615;-0,0927;-0,3141;-90,804;5,237;-108,089;91,0186;
578,1410;0,9224;-0,0859;-0,2799;-90,699;5,091;-106,878;91,0186;
578,1610;0,8960;-0,0908;-0,2984;-91,165;5,490;-108,421;91,0186;
578,1820;0,8892;-0,0761;-0,2882;-89,880;4,655;-107,957;91,0186;
578,2020;0,8750;-0,0336;-0,2471;-85,606;2,116;-105,771;91,2343;
578,2220;0,8999;-0,0292;-0,2774;-85,169;1,776;-107,133;91,2343;
578,2410;0,8481;-0,0722;-0,2662;-89,903;4,643;-107,424;91,2343;
578,2620;0,9102;-0,0629;-0,2779;-88,497;3,782;-106,979;91,2343;
578,2820;0,9004;-0,0790;-0,2647;-90,278;4,814;-106,383;91,2343;
578,2920;0,9004;-0,0790;-0,2647;-90,278;4,814;-106,383;91,2343;
578,3020;0,9585;-0,0878;-0,2950;-90,530;5,005;-107,106;91,2343;
578,3150;0,9585;-0,0878;-0,2950;-90,729;5,005;-107,106;91,2343;
578,3220;0,9234;-0,0991;-0,2628;-92,414;5,892;-105,884;91,2343;
578,3430;0,9512;-0,0707;-0,3141;-89,069;4,039;-108,271;91,2343;
578,3630;0,9439;-0,0932;-0,2784;-91,496;5,410;-106,433;91,2343;
578,3830;0,9805;-0,0399;-0,2540;-85,954;2,258;-104,521;91,2343;
578,4020;0,9532;-0,0424;-0,2647;-86,385;2,454;-105,521;91,2343;
578,4220;0,9541;-0,0404;-0,2906;-86,256;2,321;-106,939;91,2343;
578,4430;0,9175;-0,0605;-0,2891;-88,379;3,597;-107,492;91,2343;
578,4630;0,9639;-0,0639;-0,3185;-88,372;3,601;-108,282;91,2343;
578,4830;0,9810;-0,0849;-0,2784;-90,439;4,759;-105,843;91,2343;
578,4910;0,9810;-0,0849;-0,2784;-90,439;4,759;-105,843;91,2343;
578,5020;0,9737;-0,1010;-0,2916;-91,913;5,676;-106,671;89,4384;
578,5140;0,9737;-0,1010;-0,2916;-92,114;5,676;-106,671;89,4384;
578,5230;0,9825;-0,1079;-0,2935;-92,677;6,005;-106,635;89,4384;
578,5430;0,9668;-0,0947;-0,2403;-92,113;5,428;-103,956;89,4384;
578,5630;0,9580;-0,0492;-0,2266;-87,233;2,863;-103,307;89,4384;
578,5840;0,9493;-0,0439;-0,2857;-86,800;2,533;-106,751;89,4384;
578,6040;0,9659;-0,0233;-0,2657;-84,602;1,334;-105,380;89,4384;
578,6240;0,9322;-0,0311;-0,2300;-85,357;1,858;-103,861;89,4384;
578,6440;0,9449;-0,0566;-0,2794;-88,067;3,285;-106,471;89,4384;
578,6640;0,9903;-0,0722;-0,2877;-89,307;4,005;-106,198;89,4384;
578,6850;0,9693;-0,0947;-0,2569;-91,906;5,393;-104,844;89,4384;
578,6920;0,9693;-0,0947;-0,2569;-91,906;5,393;-104,844;89,4384;
578,7050;1,0206;-0,0829;-0,2769;-90,221;4,485;-105,181;89,4384;
578,7150;1,0206;-0,0829;-0,2769;-90,432;4,485;-105,181;89,4384;
578,7240;0,9810;-0,0839;-0,2271;-91,188;4,764;-103,033;89,4384;
578,7450;0,9810;-0,0429;-0,2364;-86,641;2,433;-103,547;89,4384;
578,7650;0,9419;-0,0448;-0,2422;-87,081;2,639;-104,422;89,4384;
578,7850;0,9771;-0,0160;-0,2481;-83,863;0,909;-104,247;89,4384;
578,8050;0,9664;-0,0219;-0,2608;-84,624;1,251;-105,103;90,2232;
578,8250;0,9219;-0,0614;-0,2496;-88,988;3,681;-105,147;90,2232;
578,8910;0,9219;-0,0614;-0,2496;-88,988;3,681;-105,147;90,2232;
578,9150;0,9219;-0,0614;-0,2496;-89,200;3,681;-105,147;90,2232;
578,9670;0,9224;-0,0546;-0,2315;-88,499;3,286;-104,088;90,2232;
579,0920;0,9224;-0,0546;-0,2315;-88,499;3,286;-104,088;90,2232;
579,1150;0,9224;-0,0546;-0,2315;-88,731;3,286;-104,088;89,1192;
579,1270;0,9532;-0,0908;-0,2466;-92,388;5,267;-104,507;89,1192;
579,2890;0,9585;-0,1220;-0,2334;-95,925;7,051;-103,687;89,1192;
579,2920;0,9585;-0,1220;-0,2334;-95,925;7,051;-103,687;89,1192;
579,3150;0,9585;-0,1220;-0,2334;-96,122;7,051;-103,687;89,1192;
579,4470;0,9458;-0,1181;-0,2442;-95,586;6,895;-104,476;88,2243;
579,4930;0,9458;-0,1181;-0,2442;-95,586;6,895;-104,476;88,2243;
579,5260;0,9458;-0,1181;-0,2442;-95,819;6,895;-104,476;88,2243;
579,6100;0,9971;-0,1484;-0,2603;-98,124;8,195;-104,631;88,2243;
579,6920;0,9971;-0,1484;-0,2603;-98,124;8,195;-104,631;88,2243;
579,7250;0,9971;-0,1484;-0,2603;-98,542;8,195;-104,631;87,4129;
579,7710;0,9414;-0,1235;-0,2354;-97,049;7,253;-104,038;87,4129;
579,8920;0,9414;-0,1235;-0,2354;-97,049;7,253;-104,038;87,4129;
579,9250;0,9414;-0,1235;-0,2354;-97,264;7,253;-104,038;87,4129;
579,9320;0,9014;-0,1416;-0,2144;-100,214;8,688;-103,379;87,4129;
580,0920;0,9014;-0,1416;-0,2144;-100,214;8,688;-103,379;87,6768;
580,0940;0,9185;-0,1435;-0,2212;-100,044;8,639;-103,542;87,6768;
580,1250;0,9185;-0,1435;-0,2212;-100,258;8,639;-103,542;87,6768;
580,2540;0,9253;-0,1333;-0,2315;-98,767;7,954;-104,045;87,6768;
580,2920;0,9253;-0,1333;-0,2315;-98,767;7,954;-104,045;87,6768;
580,3250;0,9253;-0,1333;-0,2315;-99,171;7,954;-104,045;87,8558;
580,4140;0,9737;-0,1733;-0,2603;-101,925;9,758;-104,968;87,8558;
580,4920;0,9737;-0,1733;-0,2603;-101,925;9,758;-104,968;87,8558;
580,5250;0,9737;-0,1733;-0,2603;-102,176;9,758;-104,968;87,8558;
580,5760;1,0225;-0,1885;-0,2843;-102,402;10,070;-105,535;87,8558;
580,6920;1,0225;-0,1885;-0,2843;-102,402;10,070;-105,535;87,5095;
580,7250;1,0225;-0,1885;-0,2843;-102,546;10,070;-105,535;87,5095;
580,7370;0,9781;-0,1953;-0,2647;-104,174;10,911;-105,144;87,5095;
580,8920;0,9781;-0,1953;-0,2647;-104,174;10,911;-105,144;87,5095;
580,8970;0,8848;-0,1670;-0,2198;-103,989;10,380;-103,949;87,5095;
580,9250;0,8848;-0,1670;-0,2198;-104,132;10,380;-103,949;87,9071;
581,0580;0,8906;-0,1557;-0,2281;-102,554;9,615;-104,363;87,9071;
581,0920;0,8906;-0,1557;-0,2281;-102,554;9,615;-104,363;87,9071;
581,1250;0,8906;-0,1557;-0,2281;-102,757;9,615;-104,363;87,9071;
581,2200;0,8906;-0,1465;-0,2246;-101,893;9,060;-104,156;88,4222;
581,2920;0,8906;-0,1465;-0,2246;-101,893;9,060;-104,156;88,4222;
581,3250;0,8906;-0,1465;-0,2246;-102,098;9,060;-104,156;88,4222;
581,3800;0,9180;-0,1509;-0,2427;-101,701;9,028;-104,810;88,4222;
581,4920;0,9180;-0,1509;-0,2427;-101,701;9,028;-104,810;88,4222;
581,5250;0,9180;-0,1509;-0,2427;-101,952;9,028;-104,810;88,8917;
581,5410;0,9927;-0,1435;-0,2686;-99,920;7,945;-105,141;88,8917;
581,6920;0,9927;-0,1435;-0,2686;-99,920;7,945;-105,141;88,8917;
581,7020;0,9893;-0,1641;-0,2686;-101,867;9,092;-105,190;88,8917;
581,7250;0,9893;-0,1641;-0,2686;-102,016;9,092;-105,190;88,8917;
581,8630;0,9273;-0,1352;-0,2466;-100,323;8,022;-104,894;89,4454;
581,8920;0,9273;-0,1352;-0,2466;-100,323;8,022;-104,894;89,4454;
581,9250;0,9273;-0,1352;-0,2466;-100,729;8,022;-104,894;89,4454;
582,0240;0,9322;-0,1298;-0,2466;-100,150;7,670;-104,820;89,4454;
582,0920;0,9322;-0,1298;-0,2466;-100,150;7,670;-104,820;89,4454;
582,1250;0,9322;-0,1298;-0,2466;-100,397;7,670;-104,820;88,2594;
